year,country_code,country,type,indicator,indicator_name,value,yoy_change_pct,period
2021,CA,Canada,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),60189690111.8854,106.67398812094544,Recovery
2022,CA,Canada,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),50764048301.0469,-15.659894233243875,Recovery
2023,CA,Canada,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),43897082059.7896,-13.527223440758728,Recovery
2024,CA,Canada,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),63052828220.4018,43.637857601836274,Recovery
2015,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),36251271532.0,,Pre-Trade War
2016,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),38902371602.0,7.313122982899523,Pre-Trade War
2017,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),33138670924.0,-14.815807984579743,Pre-Trade War
2018,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),37867130066.0,14.268704839865842,Trade War 1.0
2019,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),29948988013.0,-20.910330514087505,Trade War 1.0
2020,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),31546860667.0,5.335314346202313,Trade War 1.0
2021,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),35617195058.0,12.90250219812783,Recovery
2022,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),39206366288.0,10.077074357358274,Recovery
2023,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),30682691037.0,-21.740538739007963,Recovery
2024,MX,Mexico,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),45474733959.0,48.20973135688262,Recovery
2015,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),5252218412.39171,,Pre-Trade War
2016,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),40954181468.5533,679.7501598929877,Pre-Trade War
2017,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),18802251208.1068,-54.08954462307073,Pre-Trade War
2018,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),25289367857.8518,34.50180820341346,Trade War 1.0
2019,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),39960544340.0141,58.01321948665166,Trade War 1.0
2020,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),62584719398.0912,56.6162834659452,Trade War 1.0
2021,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),35027163875.7213,-44.032402457668276,Recovery
2022,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),48153832744.0586,37.475682915441276,Recovery
2023,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),19982140844.5082,-58.50352982136469,Recovery
2024,JP,Japan,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),16160318365.9944,-19.126191273765215,Recovery
2015,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),4104100000.0,,Pre-Trade War
2016,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),12104300000.0,194.93189737092175,Pre-Trade War
2017,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),17912900000.0,47.987905124625144,Pre-Trade War
2018,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),12182600000.0,-31.9897950638925,Trade War 1.0
2019,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),9634300000.0,-20.91753812814998,Trade War 1.0
2020,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),8764900000.0,-9.024007971518433,Trade War 1.0
2021,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),22060400000.0,151.69026457803284,Recovery
2022,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),25044700000.0,13.527859875614222,Recovery
2023,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),18599100000.0,-25.736383346576318,Recovery
2024,KR,South Korea,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),12862500000.0,-30.84342790780199,Recovery
2015,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),44009492129.5319,,Pre-Trade War
2016,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),44458571545.798,1.0204149026403986,Pre-Trade War
2017,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),39966091358.7384,-10.104868489604456,Pre-Trade War
2018,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),42117450737.2644,5.382961669219144,Trade War 1.0
2019,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),50610647353.5911,20.165504957336246,Trade War 1.0
2020,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),64362364994.3754,27.171590089942875,Trade War 1.0
2021,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),44727277562.881,-30.507094376053935,Recovery
2022,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),49940258404.2659,11.655037206447671,Recovery
2023,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),28086193530.3979,-43.76041608947947,Recovery
2024,IN,India,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),27139853378.1402,-3.3694140547506635,Recovery
2015,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),45333483122.0899,,Pre-Trade War
2016,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),324813224213.021,616.4973918687211,Pre-Trade War
2017,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),125358809934.12,-61.40587864368896,Pre-Trade War
2018,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),-25055440306.9073,-119.98698002962433,Trade War 1.0
2019,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),19790761929.1276,-178.98788321701005,Trade War 1.0
2020,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),157185559299.989,694.2370276742444,Trade War 1.0
2021,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),102431564639.492,-34.83398532558508,Recovery
2022,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),92776358059.3492,-9.426007123999636,Recovery
2023,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),13789803776.1608,-85.13651099848148,Recovery
2024,GB,UK,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),-12955141484.5037,-193.94725040903026,Recovery
2015,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),43133325471.3567,,Pre-Trade War
2016,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),35623357280.0881,-17.411057712801913,Pre-Trade War
2017,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),43733253503.8812,22.76567073684037,Pre-Trade War
2018,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),77493098693.2377,77.19490887262803,Trade War 1.0
2019,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),53499337503.7413,-30.96244903623937,Trade War 1.0
2020,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),19368829836.4654,-63.796131428523005,Trade War 1.0
2021,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),98012545019.163,406.0323511884867,Recovery
2022,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),112295479269.655,14.572557265704567,Recovery
2023,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),18051596853.4685,-83.92491223077536,Recovery
2024,FR,France,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),52052548617.7634,188.35426051386602,Recovery
2015,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),46892808567.8515,,Pre-Trade War
2016,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),42970225977.7087,-8.364998194695506,Pre-Trade War
2017,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),48199372039.9014,12.169231004057025,Pre-Trade War
2018,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),60686639529.9229,25.907531491663494,Trade War 1.0
2019,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),38745129661.1195,-36.155420762727594,Trade War 1.0
2020,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),17976843681.3117,-53.602313791321876,Trade War 1.0
2021,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),31453060427.453,74.96430955869553,Recovery
2022,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),68709419796.6458,118.45066541338704,Recovery
2023,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),35315978153.0955,-48.60096583901073,Recovery
2024,AU,Australia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),53393088476.4107,51.18677513320049,Recovery
2015,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),64738153494.44,,Pre-Trade War
2016,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),74294627801.19,14.761734450104068,Pre-Trade War
2017,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),68885491315.23,-7.280656281682541,Pre-Trade War
2018,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),78183840044.98,13.49826872425053,Trade War 1.0
2019,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),69174411753.45,-11.523389342793578,Trade War 1.0
2020,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),38270116307.45,-44.67590639751076,Trade War 1.0
2021,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),46440503520.19,21.349261515438567,Recovery
2022,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),75501038733.31,62.57584007564847,Recovery
2023,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),62750364285.48,-16.888078179783474,Recovery
2024,BR,Brazil,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),74090786050.19,18.0722803665605,Recovery
2015,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),11800000000.0,,Pre-Trade War
2016,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),12600000000.0,6.779661016949157,Pre-Trade War
2017,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),14100000000.0,11.904761904761907,Pre-Trade War
2018,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),15500000000.0,9.92907801418439,Trade War 1.0
2019,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),16120000000.0,4.0000000000000036,Trade War 1.0
2020,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),15800000000.0,-1.985111662531014,Trade War 1.0
2021,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),15660000000.0,-0.8860759493670933,Recovery
2022,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),17900000000.0,14.30395913154534,Recovery
2023,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),18500000000.0,3.3519553072625774,Recovery
2024,VN,Vietnam,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),20170000000.0,9.027027027027025,Recovery
2015,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),69774553124.9431,,Pre-Trade War
2016,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),65133174223.0873,-6.651965070338218,Pre-Trade War
2017,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),101970056302.84,56.55625189336371,Pre-Trade War
2018,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),86126491248.6639,-15.53746818293641,Trade War 1.0
2019,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),106174185547.865,23.277035913746367,Trade War 1.0
2020,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),79322385229.1189,-25.29032851082328,Trade War 1.0
2021,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),142313339701.522,79.41132164704423,Recovery
2022,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),144147823984.526,1.2890459087331552,Recovery
2023,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),125786783506.69,-12.737646653484703,Recovery
2024,SG,Singapore,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),135077157183.126,7.385810669005544,Recovery
2015,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),9857162111.82329,,Pre-Trade War
2016,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),13470089920.807,36.6528192191355,Pre-Trade War
2017,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),9368469822.66145,-30.44983457615864,Pre-Trade War
2018,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),8304480741.65266,-11.357127696938296,Trade War 1.0
2019,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),9154921685.03934,10.240747975019504,Trade War 1.0
2020,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),4058769678.64231,-55.66570836673554,Trade War 1.0
2021,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),20245157326.8023,398.8003491140316,Recovery
2022,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),15027992710.6144,-25.769938617769906,Recovery
2023,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),7918601050.23635,-47.30765976055223,Recovery
2024,MY,Malaysia,Investment,BX.KLT.DINV.CD.WD,FDI net inflows (USD),15593246086.7664,96.91920312491284,Recovery
2015,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.28,,Pre-Trade War
2016,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.869,-7.784090909090913,Pre-Trade War
2017,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.355,-10.556582460464147,Pre-Trade War
2018,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.896,-10.539609644087268,Trade War 1.0
2019,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.669,-5.826488706365495,Trade War 1.0
2020,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),8.055,119.5421095666394,Trade War 1.0
2021,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.349,-33.59404096834264,Recovery
2022,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.65,-31.762946345111242,Recovery
2023,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.638,-0.32876712328767654,Recovery
2024,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.022,10.555250137438165,Recovery
2025,US,USA,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.198,4.375932371954261,Trade War 2.0
2015,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.65,,Pre-Trade War
2016,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.56,-1.935483870967758,Pre-Trade War
2017,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.47,-1.9736842105263164,Pre-Trade War
2018,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.31,-3.579418344519014,Trade War 1.0
2019,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.56,5.8004640371229765,Trade War 1.0
2020,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.0,9.649122807017552,Trade War 1.0
2021,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.55,-9.000000000000007,Recovery
2022,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.98,9.450549450549461,Recovery
2023,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.67,-6.224899598393585,Recovery
2024,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.59,-1.7130620985010725,Recovery
2025,CN,China,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.615,0.5446623093682046,Trade War 2.0
2015,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.612,,Pre-Trade War
2016,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.104,-11.014744145706857,Pre-Trade War
2017,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.781,-7.870370370370372,Pre-Trade War
2018,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.384,-10.499867759851899,Trade War 1.0
2019,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.163,-6.530732860520095,Trade War 1.0
2020,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.881,22.699968384445146,Trade War 1.0
2021,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.594,-7.395001288327752,Recovery
2022,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.137,-12.715637173066218,Recovery
2023,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.071,-2.103920943576665,Recovery
2024,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.4,10.71312276131553,Recovery
2025,DE,Germany,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.711,9.14705882352942,Trade War 2.0
2015,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.945,,Pre-Trade War
2016,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.038,1.3390928725701912,Pre-Trade War
2017,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.426,-8.695652173913048,Pre-Trade War
2018,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.837,-9.165888577653291,Trade War 1.0
2019,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.69,-2.5184169950316804,Trade War 1.0
2020,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),9.657,69.71880492091387,Trade War 1.0
2021,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.527,-22.056539297918608,Recovery
2022,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.279,-29.865816394313804,Recovery
2023,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.415,2.576245501041874,Recovery
2024,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.351,17.285318559556796,Recovery
2025,CA,Canada,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.907,8.754526846165955,Trade War 2.0
2015,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.311,,Pre-Trade War
2016,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.853,-10.623985154256543,Pre-Trade War
2017,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.419,-11.263950168699722,Pre-Trade War
2018,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.275,-4.211757823925133,Trade War 1.0
2019,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.477,6.167938931297701,Trade War 1.0
2020,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.44,27.69628990509061,Trade War 1.0
2021,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.019,-9.48198198198199,Recovery
2022,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.256,-18.984822095048525,Recovery
2023,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.765,-15.07985257985257,Recovery
2024,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.678,-3.146473779385184,Recovery
2025,MX,Mexico,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.673,-0.18670649738610212,Trade War 2.0
2015,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.385,,Pre-Trade War
2016,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.132,-7.474150664697188,Pre-Trade War
2017,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.822,-9.897828863346103,Pre-Trade War
2018,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.467,-12.579730687455704,Trade War 1.0
2019,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.351,-4.7020672882043035,Trade War 1.0
2020,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.809,19.48107188430457,Trade War 1.0
2021,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.808,-0.03559985760057671,Recovery
2022,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.614,-6.908831908831903,Recovery
2023,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.6,-0.535577658760511,Recovery
2024,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.5,-3.8461538461538547,Recovery
2025,JP,Japan,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.451,-1.959999999999995,Trade War 2.0
2015,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.546,,Pre-Trade War
2016,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.65,2.932882120699376,Pre-Trade War
2017,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.653,0.08219178082191636,Pre-Trade War
2018,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.824,4.681084040514638,Trade War 1.0
2019,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.746,-2.039748953974896,Trade War 1.0
2020,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.931,4.938601174586221,Trade War 1.0
2021,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.639,-7.42813533452048,Recovery
2022,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.857,-21.489420170376473,Recovery
2023,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.675,-6.37031851592581,Recovery
2024,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.784,4.074766355140191,Recovery
2025,KR,South Korea,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.683,-3.6278735632183867,Trade War 2.0
2015,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.629,,Pre-Trade War
2016,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.611,-0.23594180102241014,Pre-Trade War
2017,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.626,0.19708316909736734,Pre-Trade War
2018,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.652,0.3409388932599011,Trade War 1.0
2019,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.51,-14.924202822791433,Trade War 1.0
2020,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.859,20.721966205837173,Trade War 1.0
2021,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.38,-18.81918819188192,Recovery
2022,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.822,-24.42006269592476,Recovery
2023,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.172,-13.479883865615939,Recovery
2024,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.173,0.023969319271333056,Recovery
2025,IN,India,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.219,1.1023244668104448,Trade War 2.0
2015,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.552,,Pre-Trade War
2016,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.909,-11.581412103746391,Pre-Trade War
2017,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.501,-8.311265023426351,Pre-Trade War
2018,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.145,-7.909353477005121,Trade War 1.0
2019,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.657,-11.773220747889013,Trade War 1.0
2020,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.472,22.2860267979218,Trade War 1.0
2021,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.864,8.765652951699444,Recovery
2022,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.768,-22.532894736842113,Recovery
2023,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.025,6.8205944798301665,Recovery
2024,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.361,8.3478260869565,Recovery
2025,GB,UK,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.746,8.828250401284121,Trade War 2.0
2015,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),10.354,,Pre-Trade War
2016,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),10.057,-2.868456635116856,Pre-Trade War
2017,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),9.409,-6.4432733419508725,Pre-Trade War
2018,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),9.018,-4.155595706238713,Trade War 1.0
2019,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),8.415,-6.686626746507008,Trade War 1.0
2020,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),8.009,-4.824717765894226,Trade War 1.0
2021,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.871,-1.723061555749783,Recovery
2022,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.303,-7.216363867361208,Recovery
